Inning,AtBat,PitcherName,BatterName,Result,PitchVelo,BatterTimeToFirst,BatterTop,ExitVelo,LaunchAng,ActualDistance,BaserunnerMaxSpeed,BaserunnerInitial,BaserunnerSecondary,BaserunnerFinal,IsEventPlayer,EventPlayerName,FielderProbability,FielderRouteEfficiency,FielderMove,FielderReaction,FielderReactionAngle,FielderTransfer,FielderThrow,FielderThrowDistance,FielderMaxSpeed
1,4,Brady Jones,Jake Munroe,Ball,95.1988,,,,,,,13.9425,16.53,18.8538,True,Lackey Vahn,,,,,,,,,
1,4,Brady Jones,Jake Munroe,Ball,94.9393,,,,,,,13.1801,15.9328,18.2036,True,Lackey Vahn,,,,,,,,,
1,4,Brady Jones,Jake Munroe,Ball,88.3084,,,,,,,12.0415,15.0664,17.7584,True,Lackey Vahn,,,,,,,,,
1,4,Brady Jones,Jake Munroe,Ball Walk,94.4027,,,,,,,12.336,15.2141,17.1569,True,Lackey Vahn,,,,,,,,,
1,5,Brady Jones,Eddie King Jr.,Strike Looking,95.876,,,,,,,11.9318,12.8796,15.5105,True,Lackey Vahn,,,,,,,,,
1,5,Brady Jones,Eddie King Jr.,Ball,88.0815,,,,,,,11.4409,12.2742,14.5903,True,Lackey Vahn,,,,,,,,,
1,5,Brady Jones,Eddie King Jr.,In Play Fly Out,93.7222,,14.8419,59.5814,52.9768,148.1692,15.5146,11.5055,12.6168,14.7437,True,Baker Will,,50.42,14.7234,1.188,51.035,,,,7.87
1,6,Patrick Forbes,Drew Burress,Ball,95.228,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
1,6,Patrick Forbes,Drew Burress,Ball,82.0186,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
1,6,Patrick Forbes,Drew Burress,Strike Looking,93.4309,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
1,6,Patrick Forbes,Drew Burress,Foul Ball,96.9421,,,,,,,,,,False,,,,,,,,,,
1,6,Patrick Forbes,Drew Burress,Ball,82.4085,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
1,6,Patrick Forbes,Drew Burress,Ball Walk,96.4017,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,Strike Looking,94.834,,,,,,,11.0679,13.8989,18.0195,True,Tyson Tagger,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,Foul Ball,95.7566,,,,,,,11.3053,15.9292,19.1349,False,,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,Ball,97.3921,,,,,,,11.3301,14.3115,18.3125,True,Tyson Tagger,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,Foul Ball,96.5105,,,,,,,11.4768,14.5771,18.1239,False,,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,Foul Ball,88.4047,,,,,,,11.4599,16.4284,18.2066,False,,,,,,,,,,
1,7,Patrick Forbes,Kent Schmidt,In Play Single,82.9959,4.585,16.9534,84.8,5.966,112.7233,19.324,11.1148,14.2354,17.7982,True,Moore Lucas,0.00,98.14,58.6595,1.122,7.3464,1.188,58.2645,121.5771,15.1927
1,8,Patrick Forbes,Kyle Lodise,In Play Single,95.0587,4.46,18.3323,103.6568,-4.1942,21.435,17.1991,9.1196,12.2159,14.3793,True,Rose Zion,0.00,99.29,48.332,1.188,10.2079,1.485,42.9927,100.0377,11.8754
1,9,Patrick Forbes,Alex Hernandez,Ball,82.9715,,,,,,,17.0232,17.8085,18.0826,True,Tyson Tagger,,,,,,,,,
1,9,Patrick Forbes,Alex Hernandez,Ball,90.1292,,,,,,,17.1655,19.8448,20.663,True,Tyson Tagger,,,,,,,,,
1,9,Patrick Forbes,Alex Hernandez,Strike Looking,97.6193,,,,,,,17.381,18.2367,20.0286,True,Tyson Tagger,,,,,,,,,
1,9,Patrick Forbes,Alex Hernandez,In Play Fielder's Choice,95.5132,4.429,19.3847,102.2563,-2.4184,36.0279,18.0089,16.4009,17.7446,18.871,True,Alicea Alex,,91.97,14.5204,1.122,0.5202,0.957,49.2639,49.2045,10.6689
1,10,Patrick Forbes,Caleb Daniel,Strike Looking,95.2146,,,,,,,14.2784,14.7255,16.2667,True,Tyson Tagger,,,,,,,,,
1,10,Patrick Forbes,Caleb Daniel,Ball,91.0806,,3.6866,,,,7.7824,12.7637,14.8071,16.5188,True,Tyson Tagger,,,,,,0.627,76.4266,111.7164,9.8743
1,10,Patrick Forbes,Caleb Daniel,Strike Swinging,96.0204,,,,,,,12.205,13.6061,15.7129,False,,,,,,,,,,
1,10,Patrick Forbes,Caleb Daniel,Foul Ball,96.5061,,,,,,,11.0733,14.1094,16.4516,False,,,,,,,,,,
1,10,Patrick Forbes,Caleb Daniel,Foul Ball,89.3479,,,,,,,11.2728,13.8835,16.0713,True,Tyson Tagger,,,,,,,,,
1,10,Patrick Forbes,Caleb Daniel,Ball,82.4444,,12.6127,,,,16.1814,11.2132,14.0856,16.0951,True,Tyson Tagger,,,,,,1.353,70.0454,86.2342,2.6814
1,10,Patrick Forbes,Caleb Daniel,Strike Swinging Strike Out Looking,95.8155,,,,,,,14.2461,15.9017,18.4394,True,Tyson Tagger,,,,,,,,,
1,11,Patrick Forbes,Vahn Lackey,Ball,94.947,,,,,,,18.4365,19.5218,21.7508,True,Tyson Tagger,,,,,,,,,
1,11,Patrick Forbes,Vahn Lackey,Ball,95.091,,,,,,,19.4496,20.2531,22.2125,True,Tyson Tagger,,,,,,,,,
1,11,Patrick Forbes,Vahn Lackey,Ball,92.0021,,,,,,,16.333,17.7466,20.0956,True,Tyson Tagger,,,,,,,,,
1,11,Patrick Forbes,Vahn Lackey,In Play Single,94.7361,4.444,19.153,90.1654,12.9923,256.2093,18.6637,18.5667,21.1643,23.5237,True,Moore Lucas,13.42,95.57,31.8707,1.056,3.1668,1.254,87.0001,175.2211,11.3921
1,12,Patrick Forbes,Will Baker,Ball,84.2455,,1.6176,,,,18.296,9.1611,13.1742,15.8769,True,Tyson Tagger,,,,,,0.627,74.3852,151.2983,10.4837
1,12,Patrick Forbes,Will Baker,Ball,95.8932,,,,,,,14.6846,17.9335,21.1547,True,Tyson Tagger,,,,,,,,,
1,12,Patrick Forbes,Will Baker,Strike Looking,94.5318,,,,,,,14.9771,18.8062,22.1593,True,Tyson Tagger,,,,,,,,,
1,12,Patrick Forbes,Will Baker,Strike Looking,95.3666,,,,,,,14.5419,18.4517,21.8178,True,Tyson Tagger,,,,,,,,,
1,12,Patrick Forbes,Will Baker,Foul Ball,93.6363,,,,,,,14.7967,18.0344,20.9688,False,,,,,,,,,,
1,12,Patrick Forbes,Will Baker,Ball,94.1688,,,,,,,14.2853,17.7835,21.7156,True,Tyson Tagger,,,,,,,,,
1,12,Patrick Forbes,Will Baker,Ball Walk,84.9176,,,,,,,14.2149,16.9802,20.6485,True,Tyson Tagger,,,,,,,,,
1,13,Patrick Forbes,Carson Kerce,Ball,93.2148,,0.8152,,,,15.5776,18.3713,22.1588,24.2257,True,Tyson Tagger,,,,,,,,,10.1368
1,13,Patrick Forbes,Carson Kerce,Strike Looking,90.8636,,,,,,,16.9101,17.6438,17.8742,True,Tyson Tagger,,,,,,,,,
1,13,Patrick Forbes,Carson Kerce,Strike Swinging,83.4615,,,,,,,20.0813,21.3707,21.8506,True,Tyson Tagger,,,,,,,,,
1,13,Patrick Forbes,Carson Kerce,Foul Ball,92.7068,,,,,,,19.6343,20.4679,20.6894,False,,,,,,,,,,
1,13,Patrick Forbes,Carson Kerce,Strike Swinging Strike Out Looking,81.6111,,,,,,,21.4441,23.6163,24.4344,True,Tyson Tagger,,,,,,,,,
2,14,Brady Jones,Garret Pike,Strike Looking,93.1753,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,14,Brady Jones,Garret Pike,Strike Swinging,93.7272,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,14,Brady Jones,Garret Pike,In Play Fly Out,83.2208,4.781,17.3295,87.4925,37.3475,294.8057,,,,,True,Hernandez Alex,100.00,64.88,9.5945,1.98,12.1164,,,,4.944
2,15,Brady Jones,Bayram Hot,Strike Swinging,87.4971,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,15,Brady Jones,Bayram Hot,Strike Swinging,94.5365,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,15,Brady Jones,Bayram Hot,Foul Ball,95.014,,,,,,,,,,False,,,,,,,,,,
2,15,Brady Jones,Bayram Hot,Ball,94.9883,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
